Log file open, 01/22/23 22:50:37
[2023.01.22-22.06.09:119][544]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.22-22.06.09:136][544]LogAudioMixer: Display: Using Audio Hardware Device Casque pour téléphone (HyperX Virtual Surround Sound)
[2023.01.22-22.06.09:137][544]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.22-22.06.09:137][544]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.22-22.06.09:137][544]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.22-22.06.09:137][544]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=19
[2023.01.22-22.06.09:137][544]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=19
[2023.01.22-22.06.09:138][544]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=19
[2023.01.22-22.06.09:138][544]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=19
[2023.01.22-22.06.09:138][544]LogInit: FAudioDevice initialized.
[2023.01.22-22.06.09:138][544]LogAudio: Display: Audio Device (ID: 19) registered with world 'Level'.
[2023.01.22-22.06.09:167][544]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.22-22.06.09:168][544]LogLoad: Game class is 'GM_Platformer_C'
[2023.01.22-22.06.09:169][544]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Level.Level up for play (max tick rate 0) at 2023.01.22-23.06.09
[2023.01.22-22.06.09:169][544]LogWorld: Bringing up level for play took: 0.001231
[2023.01.22-22.06.09:170][544]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.01.22-22.06.09:172][544]PIE: Server logged in
[2023.01.22-22.06.09:173][544]PIE: Play in editor total start time 0,157 seconds.
[2023.01.22-22.06.09:174][544]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:224][544]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.22-22.06.09:299][545]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:457][546]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:472][547]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:521][548]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:530][549]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:544][550]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:555][551]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:569][552]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:579][553]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:593][554]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:601][555]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:610][556]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:619][557]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:627][558]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:636][559]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:644][560]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:653][561]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:662][562]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:672][563]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:683][564]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:693][565]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:709][566]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:719][567]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:728][568]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:741][569]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:749][570]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:759][571]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:767][572]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:776][573]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:784][574]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:793][575]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:801][576]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:810][577]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:818][578]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:827][579]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:835][580]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:844][581]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:852][582]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:861][583]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:870][584]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:879][585]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:887][586]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:896][587]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:906][588]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:915][589]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:926][590]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:935][591]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:944][592]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:954][593]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:963][594]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:972][595]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:981][596]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.09:991][597]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:000][598]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:009][599]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:017][600]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:026][601]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:034][602]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:043][603]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:053][604]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:062][605]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:071][606]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:083][607]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:092][608]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:101][609]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:110][610]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:119][611]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:127][612]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:137][613]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:145][614]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:154][615]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:163][616]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:172][617]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:181][618]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:189][619]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:199][620]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:207][621]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:216][622]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:224][623]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:233][624]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:242][625]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:250][626]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:259][627]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:267][628]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:276][629]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:285][630]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:293][631]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:302][632]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:310][633]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:320][634]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:328][635]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:337][636]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:347][637]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:356][638]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:365][639]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:373][640]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:382][641]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:391][642]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:399][643]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:408][644]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:417][645]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:426][646]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:434][647]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:443][648]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:451][649]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:459][650]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:467][651]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:476][652]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:486][653]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.06.10:494][654]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:503][655]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:512][656]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:520][657]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:528][658]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:537][659]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:546][660]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:554][661]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:563][662]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:572][663]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:580][664]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:589][665]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:598][666]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:608][667]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:618][668]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:627][669]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:639][670]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:649][671]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:658][672]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:666][673]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:675][674]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:684][675]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:692][676]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:701][677]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:710][678]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:719][679]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:727][680]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:736][681]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:745][682]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:753][683]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:761][684]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:771][685]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:779][686]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:788][687]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:797][688]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:805][689]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:814][690]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:822][691]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:830][692]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:839][693]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:848][694]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:856][695]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:865][696]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:874][697]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:882][698]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:890][699]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:899][700]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:908][701]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:916][702]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:925][703]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:933][704]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:942][705]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:950][706]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:959][707]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:968][708]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:977][709]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:986][710]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.10:995][711]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:003][712]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:011][713]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:020][714]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:030][715]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:039][716]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:047][717]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:056][718]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:065][719]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:073][720]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:082][721]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:090][722]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:100][723]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:108][724]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:117][725]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:126][726]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:135][727]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:145][728]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:155][729]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:165][730]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:174][731]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:183][732]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:192][733]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:200][734]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:209][735]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:218][736]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:227][737]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:235][738]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:244][739]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:253][740]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:261][741]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:269][742]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:278][743]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:287][744]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:296][745]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:305][746]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:314][747]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:323][748]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:332][749]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:342][750]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:352][751]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:361][752]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:372][753]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:381][754]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:390][755]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:400][756]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:411][757]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:420][758]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:430][759]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:439][760]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:448][761]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:457][762]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:466][763]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:475][764]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:484][765]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:493][766]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:504][767]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:514][768]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:523][769]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:533][770]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:542][771]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:551][772]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:560][773]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:569][774]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:578][775]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:586][776]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:595][777]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:604][778]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:612][779]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:621][780]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:629][781]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:638][782]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:646][783]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:655][784]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:664][785]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:673][786]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:682][787]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:691][788]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:701][789]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:711][790]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:721][791]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:730][792]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:739][793]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:748][794]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:756][795]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:765][796]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:773][797]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:782][798]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:791][799]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:799][800]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:808][801]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:816][802]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:825][803]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:833][804]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:842][805]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:851][806]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:862][807]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:871][808]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:879][809]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:888][810]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:897][811]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:906][812]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:915][813]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:923][814]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:933][815]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:941][816]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:950][817]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:958][818]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:967][819]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:976][820]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:985][821]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.11:993][822]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:001][823]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:010][824]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:019][825]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:029][826]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:037][827]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:046][828]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:055][829]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:063][830]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:072][831]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:082][832]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:090][833]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:099][834]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:108][835]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:118][836]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:126][837]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:135][838]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:144][839]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:153][840]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:162][841]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:170][842]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:179][843]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:187][844]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:197][845]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:206][846]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:215][847]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:225][848]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:235][849]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:244][850]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:252][851]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.06.12:261][852]LogBlueprintUserMessages: [Hero_C_0] false
