Log file open, 01/22/23 23:41:59
[2023.01.22-22.56.21:198][611]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:205][612]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:214][613]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:222][614]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:231][615]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:239][616]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:247][617]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:256][618]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:264][619]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:272][620]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:281][621]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:289][622]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:297][623]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:306][624]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:316][625]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:323][626]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:330][627]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:339][628]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:347][629]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:356][630]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:364][631]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:372][632]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:381][633]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:389][634]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:397][635]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:406][636]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:414][637]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:422][638]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:431][639]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:439][640]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:448][641]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:456][642]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:464][643]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:472][644]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:481][645]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:489][646]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:497][647]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:506][648]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:514][649]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:522][650]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:531][651]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:539][652]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:547][653]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:556][654]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:564][655]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:573][656]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:581][657]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:589][658]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:597][659]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:606][660]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:614][661]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:622][662]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:631][663]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:639][664]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:647][665]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:656][666]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:664][667]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:672][668]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:681][669]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:689][670]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:698][671]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.56.21:705][672]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:714][673]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:722][674]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:731][675]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:739][676]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:747][677]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:756][678]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:764][679]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:773][680]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:781][681]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:789][682]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:798][683]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:806][684]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:815][685]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:823][686]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:831][687]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:839][688]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.56.21:863][688]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.22-22.56.21:863][688]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Level
[2023.01.22-22.56.21:864][688]LogSlate: Window 'The_Messenger Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.22-22.56.21:868][688]LogWorld: UWorld::CleanupWorld for Level, bSessionEnded=true, bCleanupResources=true
[2023.01.22-22.56.21:868][688]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.22-22.56.21:870][688]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.22-22.56.21:873][688]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.22-22.56.21:899][688]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.22-22.56.21:900][688]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.22-22.56.21:905][688]LogUObjectHash: Compacting FUObjectHashTables data took   0.95ms
[2023.01.22-22.56.21:945][692]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.01.22-22.56.23:266][849]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.22-22.56.23:266][849]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.22-22.56.26:141][176]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP/Hero.Hero
[2023.01.22-22.56.26:141][176]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.22-22.56.27:731][285]Cmd: TRANSACTION UNDO
[2023.01.22-22.56.27:731][285]LogEditorTransaction: Undo Create Pin Link
[2023.01.22-22.56.28:405][316]Cmd: TRANSACTION UNDO
[2023.01.22-22.56.28:405][316]LogEditorTransaction: Undo Create Pin Link
[2023.01.22-22.57.08:047][808]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.22-22.57.08:052][808]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.22-22.57.08:053][808]LogPlayLevel: [PlayLevel] Compiling Hero before play...
[2023.01.22-22.57.08:123][808]LogUObjectHash: Compacting FUObjectHashTables data took   0.90ms
[2023.01.22-22.57.08:124][808]LogPlayLevel: PlayLevel: Blueprint regeneration took 71 ms (1 blueprints)
[2023.01.22-22.57.08:124][808]PIE: New page: PIE session: Level (23 janv. 2023 à 00:57:08)
[2023.01.22-22.57.08:124][808]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Level
[2023.01.22-22.57.08:125][808]LogPlayLevel: PIE: StaticDuplicateObject took: (0.000799s)
[2023.01.22-22.57.08:125][808]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Level.Level to /Game/Maps/UEDPIE_0_Level.Level (0.000818s)
[2023.01.22-22.57.08:125][808]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.22-22.57.08:126][808]LogAIModule: Creating AISystem for world Level
[2023.01.22-22.57.08:126][808]LogPlayLevel: PIE: World Init took: (0.000512s)
[2023.01.22-22.57.08:150][808]LogUObjectHash: Compacting FUObjectHashTables data took   0.93ms
[2023.01.22-22.57.08:151][808]LogAudio: Display: Creating Audio Device:                 Id: 17, Scope: Unique, Realtime: True
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.22-22.57.08:151][808]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.22-22.57.08:151][808]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.22-22.57.08:151][808]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.22-22.57.08:151][808]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.22-22.57.08:151][808]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.22-22.57.08:152][808]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.22-22.57.08:170][808]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (High Definition Audio Device)
[2023.01.22-22.57.08:170][808]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.22-22.57.08:170][808]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.22-22.57.08:170][808]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.22-22.57.08:171][808]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=17
[2023.01.22-22.57.08:171][808]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=17
[2023.01.22-22.57.08:172][808]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=17
[2023.01.22-22.57.08:172][808]LogInit: FAudioDevice initialized.
[2023.01.22-22.57.08:172][808]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=17
[2023.01.22-22.57.08:172][808]LogAudio: Display: Audio Device (ID: 17) registered with world 'Level'.
[2023.01.22-22.57.08:202][808]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.22-22.57.08:202][808]LogLoad: Game class is 'GM_Platformer_C'
[2023.01.22-22.57.08:203][808]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Level.Level up for play (max tick rate 0) at 2023.01.22-23.57.08
[2023.01.22-22.57.08:203][808]LogWorld: Bringing up level for play took: 0.001212
[2023.01.22-22.57.08:205][808]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.01.22-22.57.08:207][808]PIE: Server logged in
[2023.01.22-22.57.08:207][808]PIE: Play in editor total start time 0,155 seconds.
[2023.01.22-22.57.08:208][808]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:272][808]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.22-22.57.08:307][809]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:504][810]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:518][811]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:527][812]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:535][813]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:543][814]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:594][815]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:602][816]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:618][817]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:627][818]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:635][819]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:644][820]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:652][821]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:660][822]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:668][823]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:677][824]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:685][825]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:694][826]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:702][827]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:710][828]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:719][829]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:727][830]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:735][831]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:743][832]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:752][833]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:760][834]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:769][835]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:777][836]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:785][837]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:793][838]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:802][839]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:810][840]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:819][841]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:827][842]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:835][843]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:844][844]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:852][845]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:864][846]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:870][847]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:879][848]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:887][849]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:896][850]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:904][851]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:912][852]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:920][853]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:929][854]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:937][855]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.08:946][856]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:954][857]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:962][858]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:970][859]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:979][860]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:987][861]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.08:996][862]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:003][863]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:012][864]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:020][865]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:029][866]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:037][867]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:047][868]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:055][869]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:064][870]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:071][871]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:080][872]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:088][873]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:097][874]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:105][875]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:113][876]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:122][877]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:130][878]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:138][879]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:146][880]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:155][881]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:163][882]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:172][883]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:180][884]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:188][885]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:196][886]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:205][887]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:213][888]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:222][889]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:230][890]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:238][891]LogBlueprintUserMessages: [Hero_C_0] true
[2023.01.22-22.57.09:247][892]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:255][893]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:263][894]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:271][895]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:280][896]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:288][897]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:297][898]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:305][899]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:313][900]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:321][901]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:330][902]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:338][903]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:347][904]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:355][905]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:363][906]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:372][907]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:380][908]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:388][909]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:396][910]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:405][911]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:413][912]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:422][913]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:430][914]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:438][915]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:446][916]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:455][917]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:463][918]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:472][919]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:480][920]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:488][921]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:497][922]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:505][923]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:513][924]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:522][925]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:530][926]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:538][927]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:547][928]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:555][929]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:563][930]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:571][931]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:580][932]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:588][933]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:597][934]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:605][935]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:614][936]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:622][937]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:630][938]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:638][939]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:647][940]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:655][941]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:663][942]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:672][943]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:680][944]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:688][945]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:696][946]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:705][947]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:713][948]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:722][949]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:730][950]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:739][951]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:747][952]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:755][953]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:763][954]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:772][955]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:780][956]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:788][957]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:797][958]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:805][959]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:813][960]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:821][961]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:830][962]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:838][963]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:847][964]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:855][965]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:863][966]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:871][967]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:880][968]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:888][969]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:897][970]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:905][971]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:913][972]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:922][973]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:930][974]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:938][975]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:947][976]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:955][977]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:963][978]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:972][979]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:980][980]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:989][981]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.09:996][982]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.10:005][983]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.10:013][984]LogBlueprintUserMessages: [Hero_C_0] false
[2023.01.22-22.57.10:022][985]LogBlueprintUserMessages: [Hero_C_0] false
